Zipcode,Irrev1,Irrev2,County,State,Irrev3,Irrev4,Alpha,Gamma
44276,40.951253,-81.82651,Wayne County,OH,39169,H1,0.509286521,0.540446078
44606,40.739199,-81.80457,Wayne County,OH,39169,H1,0.509286521,0.540446078
44636,40.738387,-81.742811,Wayne County,OH,39169,H1,0.509286521,0.540446078
44659,40.694887,-81.70227,Wayne County,OH,39169,H1,0.509286521,0.540446078
44667,40.835059,-81.77006,Wayne County,OH,39169,H1,0.509286521,0.540446078
44677,40.865194,-81.85967,Wayne County,OH,39169,H1,0.509286521,0.540446078
44691,40.800086,-81.95726,Wayne County,OH,39169,H1,0.509286521,0.540446078
66842,38.018802,-96.66349,Butler County,KS,20015,H1,0.509459146,0.537153642
67002,37.693585,-97.11321,Butler County,KS,20015,H1,0.509459146,0.537153642
67010,37.68066,-96.98153,Butler County,KS,20015,H1,0.509459146,0.537153642
67012,37.660135,-96.53372,Butler County,KS,20015,H1,0.509459146,0.537153642
67041,38.054115,-97.12711,Butler County,KS,20015,H1,0.509459146,0.537153642
67042,37.830417,-96.84294,Butler County,KS,20015,H1,0.509459146,0.537153642
67074,37.686034,-96.7069,Butler County,KS,20015,H1,0.509459146,0.537153642
67123,37.946174,-97.01423,Butler County,KS,20015,H1,0.509459146,0.537153642
67132,37.813869,-96.57856,Butler County,KS,20015,H1,0.509459146,0.537153642
67144,37.804776,-97.01477,Butler County,KS,20015,H1,0.509459146,0.537153642
16217,41.344067,-79.20159,Forest County,PA,42053,H1,0.509718331,0.494322171
16239,41.496544,-79.13944,Forest County,PA,42053,H1,0.509718331,0.494322171
16322,41.626321,-79.3633,Forest County,PA,42053,H1,0.509718331,0.494322171
16370,41.569732,-79.40911,Forest County,PA,42053,H1,0.509718331,0.494322171
18405,41.598906,-75.10381,Wayne County,PA,42127,H1,0.509875215,0.530819375
18415,41.743598,-75.12383,Wayne County,PA,42127,H1,0.509875215,0.530819375
18417,41.800226,-75.20349,Wayne County,PA,42127,H1,0.509875215,0.530819375
18427,41.422497,-75.335384,Wayne County,PA,42127,H1,0.509875215,0.530819375
18431,41.60032,-75.25102,Wayne County,PA,42127,H1,0.509875215,0.530819375
18437,41.866271,-75.33611,Wayne County,PA,42127,H1,0.509875215,0.530819375
18438,41.429411,-75.24702,Wayne County,PA,42127,H1,0.509875215,0.530819375
18439,41.825884,-75.34132,Wayne County,PA,42127,H1,0.509875215,0.530819375
18443,41.656499,-75.11552,Wayne County,PA,42127,H1,0.509875215,0.530819375
18449,41.615989,-75.274708,Wayne County,PA,42127,H1,0.509875215,0.530819375
18453,41.75098,-75.37109,Wayne County,PA,42127,H1,0.509875215,0.530819375
18454,41.615989,-75.274708,Wayne County,PA,42127,H1,0.509875215,0.530819375
18455,41.880371,-75.36086,Wayne County,PA,42127,H1,0.509875215,0.530819375
18456,41.606185,-75.33971,Wayne County,PA,42127,H1,0.509875215,0.530819375
18459,41.515012,-75.40884,Wayne County,PA,42127,H1,0.509875215,0.530819375
18460,41.255644,-75.34474,Wayne County,PA,42127,H1,0.509875215,0.530819375
18461,41.938498,-75.34499,Wayne County,PA,42127,H1,0.509875215,0.530819375
18462,41.8914,-75.43221,Wayne County,PA,42127,H1,0.509875215,0.530819375
18463,41.376953,-75.31601,Wayne County,PA,42127,H1,0.509875215,0.530819375
18469,41.694366,-75.13718,Wayne County,PA,42127,H1,0.509875215,0.530819375
18473,41.525207,-75.20779,Wayne County,PA,42127,H1,0.509875215,0.530819375
17501,40.156472,-76.204,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17502,40.095995,-76.66707,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17503,40.0185,-76.297582,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17504,40.024047,-76.328081,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17505,40.055467,-76.19149,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17506,40.117326,-76.052379,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17507,40.196641,-76.016047,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17508,40.125278,-76.21665,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17509,39.919072,-76.02508,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17512,40.037682,-76.49011,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17516,39.938255,-76.36066,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17517,40.234392,-76.12655,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17518,39.811308,-76.25348,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17519,40.141301,-76.0227,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17520,40.098696,-76.35153,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17521,40.204393,-76.34643,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17522,40.174994,-76.17619,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17528,40.043523,-76.238766,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17529,40.0348,-76.11175,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17532,39.859296,-76.28548,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17533,40.233892,-76.260725,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17534,40.036659,-76.106902,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17535,40.000723,-76.04649,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17536,39.840243,-76.07373,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17537,39.988548,-76.238729,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17538,40.091196,-76.41582,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17540,40.096346,-76.19007,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17543,40.164049,-76.29946,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17547,40.064862,-76.57145,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17550,40.072108,-76.57779,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17551,39.994798,-76.36018,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17552,40.109445,-76.50919,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17554,40.040697,-76.42806,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17557,40.102296,-76.08031,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17560,39.915209,-76.21546,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17562,39.981916,-76.09224,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17563,39.767658,-76.1749,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17564,40.0185,-76.297582,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17565,39.902788,-76.32496,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17566,39.872437,-76.15056,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17567,40.209941,-76.116445,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17568,39.9469,-76.232229,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17570,40.129494,-76.56991,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17572,40.003405,-76.15367,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17575,40.064746,-76.434285,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17576,40.038648,-76.1964,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17578,40.226093,-76.16682,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17579,39.9656,-76.17781,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17580,40.116846,-76.213075,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17581,40.157565,-76.05041,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17582,39.993398,-76.45568,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17584,39.963866,-76.26963,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17585,40.048398,-76.211427,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17601,40.072246,-76.3155,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17602,40.032664,-76.27575,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17603,40.03263,-76.33328,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17604,40.065096,-76.335631,Lancaster County,PA,42071,H1,0.510230139,0.549185811
19501,40.241588,-76.05765,Lancaster County,PA,42071,H1,0.510230139,0.549185811
78622,29.760052,-97.77727,Caldwell County,TX,48055,H1,0.51065078,0.515760661
78644,29.872165,-97.68093,Caldwell County,TX,48055,H1,0.51065078,0.515760661
78661,29.72057,-97.73519,Caldwell County,TX,48055,H1,0.51065078,0.515760661
97711,44.738812,-120.75257,Jefferson County,OR,41031,H1,0.511478746,0.501272825
97730,44.46723,-121.64724,Jefferson County,OR,41031,H1,0.511478746,0.501272825
97734,44.498302,-121.21084,Jefferson County,OR,41031,H1,0.511478746,0.501272825
97741,44.64079,-121.12506,Jefferson County,OR,41031,H1,0.511478746,0.501272825
97761,44.814466,-121.32302,Jefferson County,OR,41031,H1,0.511478746,0.501272825
68314,41.009984,-97.03437,Seward County,NE,31159,H1,0.511801497,0.519651363
68330,40.716216,-97.3522,Seward County,NE,31159,H1,0.511801497,0.519651363
68364,40.832663,-97.22019,Seward County,NE,31159,H1,0.511801497,0.519651363
68405,40.772835,-97.05841,Seward County,NE,31159,H1,0.511801497,0.519651363
68434,40.909197,-97.11206,Seward County,NE,31159,H1,0.511801497,0.519651363
68439,40.996127,-97.2052,Seward County,NE,31159,H1,0.511801497,0.519651363
68456,40.898329,-97.32084,Seward County,NE,31159,H1,0.511801497,0.519651363
56030,44.325833,-94.605226,Brown County,MN,27015,H1,0.512200667,0.536390485
56084,44.302893,-94.738827,Brown County,MN,27015,H1,0.512200667,0.536390485
56085,44.29717,-94.73426,Brown County,MN,27015,H1,0.512200667,0.536390485
63655,37.416023,-90.18886,Madison County,MO,29123,H1,0.512333374,0.529409034
73734,35.978156,-97.8868,Kingfisher County,OK,40073,H1,0.512548114,0.534282414
73742,36.105884,-97.88304,Kingfisher County,OK,40073,H1,0.512548114,0.534282414
73750,35.856216,-97.93743,Kingfisher County,OK,40073,H1,0.512548114,0.534282414
73756,36.007004,-98.11234,Kingfisher County,OK,40073,H1,0.512548114,0.534282414
73764,35.867757,-98.17995,Kingfisher County,OK,40073,H1,0.512548114,0.534282414
68057,41.653831,-96.708,Dodge County,NE,31053,H1,0.512896684,0.501805744
68063,41.733433,-96.50454,Dodge County,NE,31053,H1,0.512896684,0.501805744
68072,41.61023,-96.503281,Dodge County,NE,31053,H1,0.512896684,0.501805744
68621,41.482181,-96.63929,Dodge County,NE,31053,H1,0.512896684,0.501805744
68649,41.484782,-96.77567,Dodge County,NE,31053,H1,0.512896684,0.501805744
68664,41.704483,-96.78794,Dodge County,NE,31053,H1,0.512896684,0.501805744
24072,37.040036,-80.2167,Floyd County,VA,51063,H1,0.512955367,0.545296051
24105,36.901524,-80.5936,Floyd County,VA,51063,H1,0.512955367,0.545296051
61037,41.788761,-89.76182,Whiteside County,IL,17195,H1,0.513095762,0.530727936
61230,41.766003,-90.22322,Whiteside County,IL,17195,H1,0.513095762,0.530727936
61251,41.738551,-90.06922,Whiteside County,IL,17195,H1,0.513095762,0.530727936
61261,41.719782,-89.92116,Whiteside County,IL,17195,H1,0.513095762,0.530727936
61270,41.819003,-89.96623,Whiteside County,IL,17195,H1,0.513095762,0.530727936
46711,40.660174,-84.94244,Adams County,IN,18001,H1,0.513256314,0.544374028
46769,40.74532,-84.937926,Adams County,IN,18001,H1,0.513256314,0.544374028
46772,40.736015,-84.92161,Adams County,IN,18001,H1,0.513256314,0.544374028
46780,40.74532,-84.937926,Adams County,IN,18001,H1,0.513256314,0.544374028
46782,40.83204,-85.005402,Adams County,IN,18001,H1,0.513256314,0.544374028
30140,33.88232,-85.234946,Haralson County,GA,13143,H1,0.811408534,0.501113023
30176,33.748838,-85.29304,Haralson County,GA,13143,H1,0.811408534,0.501113023
25047,37.950033,-81.78924,Logan County,WV,54045,H1,0.812686443,0.529281434
25076,37.861621,-81.90361,Logan County,WV,54045,H1,0.812686443,0.529281434
25121,37.929438,-81.90109,Logan County,WV,54045,H1,0.812686443,0.529281434
25183,37.909119,-81.83666,Logan County,WV,54045,H1,0.812686443,0.529281434
25505,38.009633,-82.04481,Logan County,WV,54045,H1,0.812686443,0.529281434
25547,37.925145,-81.95826,Logan County,WV,54045,H1,0.812686443,0.529281434
25601,37.833826,-82.00011,Logan County,WV,54045,H1,0.812686443,0.529281434
25606,37.75979,-81.82027,Logan County,WV,54045,H1,0.812686443,0.529281434
25607,37.788146,-81.80248,Logan County,WV,54045,H1,0.812686443,0.529281434
25612,37.76662,-81.98755,Logan County,WV,54045,H1,0.812686443,0.529281434
25614,37.833204,-81.902401,Logan County,WV,54045,H1,0.812686443,0.529281434
25617,37.733955,-81.81897,Logan County,WV,54045,H1,0.812686443,0.529281434
25624,37.904732,-81.9827,Logan County,WV,54045,H1,0.812686443,0.529281434
25625,37.827404,-82.06382,Logan County,WV,54045,H1,0.812686443,0.529281434
25630,37.80126,-81.70802,Logan County,WV,54045,H1,0.812686443,0.529281434
25632,37.779196,-81.91651,Logan County,WV,54045,H1,0.812686443,0.529281434
25634,37.72738,-81.84577,Logan County,WV,54045,H1,0.812686443,0.529281434
25635,37.729265,-81.87853,Logan County,WV,54045,H1,0.812686443,0.529281434
25638,37.734818,-82.01452,Logan County,WV,54045,H1,0.812686443,0.529281434
25644,37.688162,-81.98826,Logan County,WV,54045,H1,0.812686443,0.529281434
25649,37.852728,-82.06678,Logan County,WV,54045,H1,0.812686443,0.529281434
25652,37.800168,-82.03943,Logan County,WV,54045,H1,0.812686443,0.529281434
25653,37.828926,-81.99936,Logan County,WV,54045,H1,0.812686443,0.529281434
25654,37.801671,-81.87113,Logan County,WV,54045,H1,0.812686443,0.529281434
79220,33.749303,-100.76393,Dickens County,TX,48125,H1,0.812950698,0.540946551
79229,33.654512,-100.75517,Dickens County,TX,48125,H1,0.812950698,0.540946551
79243,33.787306,-100.98464,Dickens County,TX,48125,H1,0.812950698,0.540946551
79370,33.478848,-100.89669,Dickens County,TX,48125,H1,0.812950698,0.540946551
7011,40.879699,-74.14263,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7012,40.847922,-74.1579,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7013,40.868699,-74.17102,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7014,40.834049,-74.13669,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7055,40.857384,-74.12899,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7403,41.014497,-74.33021,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7420,41.026747,-74.29742,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7442,40.99948,-74.28807,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7456,41.096095,-74.26012,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7465,41.052958,-74.28236,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7470,40.943608,-74.25004,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7480,41.102569,-74.37047,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7501,40.912198,-74.16863,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7502,40.918948,-74.1939,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7503,40.896798,-74.15731,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7504,40.912148,-74.14271,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7505,40.916165,-74.17129,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7506,40.957498,-74.15627,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7508,40.945198,-74.18286,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7510,41.011428,-74.304793,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7512,40.903348,-74.21763,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7513,40.906598,-74.14944,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7514,40.923648,-74.14321,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7522,40.925778,-74.17784,Passaic County,NJ,34031,H1,0.813360318,0.52616963
7524,40.930398,-74.15829,Passaic County,NJ,34031,H1,0.813360318,0.52616963
79837,31.937024,-105.19353,Hudspeth County,TX,48229,H1,0.814275656,0.513848504
79839,31.270689,-105.6653,Hudspeth County,TX,48229,H1,0.814275656,0.513848504
79851,31.182009,-105.34084,Hudspeth County,TX,48229,H1,0.814275656,0.513848504
39630,31.463533,-90.84522,Franklin County,MS,28037,H1,0.815438962,0.508187275
42720,37.121145,-85.370926,Adair County,KY,21001,H1,0.816129836,0.517714655
42742,37.098391,-85.50199,Adair County,KY,21001,H1,0.816129836,0.517714655
42753,37.242258,-85.20271,Adair County,KY,21001,H1,0.816129836,0.517714655
81123,37.419263,-105.58024,Costilla County,CO,8023,H1,0.816147195,0.526679921
81126,37.175339,-105.34164,Costilla County,CO,8023,H1,0.816147195,0.526679921
81133,37.375698,-105.37293,Costilla County,CO,8023,H1,0.816147195,0.526679921
81138,37.197731,-105.429395,Costilla County,CO,8023,H1,0.816147195,0.526679921
81152,37.134458,-105.54778,Costilla County,CO,8023,H1,0.816147195,0.526679921
29512,34.657694,-79.69151,Marlboro County,SC,45069,H1,0.817083834,0.499870502
29516,34.467072,-79.6437,Marlboro County,SC,45069,H1,0.817083834,0.499870502
29570,34.671428,-79.55308,Marlboro County,SC,45069,H1,0.817083834,0.499870502
29594,34.645047,-79.58188,Marlboro County,SC,45069,H1,0.817083834,0.499870502
29596,34.743074,-79.83177,Marlboro County,SC,45069,H1,0.817083834,0.499870502
24239,37.107474,-82.12413,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24603,37.371119,-82.1645,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24614,37.296213,-82.05775,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24620,37.409883,-82.02317,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24624,37.204272,-81.97936,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24627,37.287992,-82.027408,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24628,37.308652,-82.18593,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24631,37.223011,-82.00538,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24634,37.250363,-81.89766,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24646,37.14445,-81.99735,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24656,37.198005,-82.12193,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24657,37.226416,-81.86739,Buchanan County,VA,51027,H1,0.817776166,0.551702617
24658,37.287992,-82.027408,Buchanan County,VA,51027,H1,0.817776166,0.551702617
74534,34.612564,-96.35556,Coal County,OK,40029,H1,0.81889807,0.495990684
74535,34.488403,-96.43356,Coal County,OK,40029,H1,0.81889807,0.495990684
74538,34.553763,-96.23084,Coal County,OK,40029,H1,0.81889807,0.495990684
74556,34.471798,-96.20366,Coal County,OK,40029,H1,0.81889807,0.495990684
74572,34.626083,-96.43083,Coal County,OK,40029,H1,0.81889807,0.495990684
71826,33.102083,-93.67372,Lafayette County,AR,5073,H1,0.820572491,0.5211984
71827,33.378452,-93.43692,Lafayette County,AR,5073,H1,0.820572491,0.5211984
41307,37.515013,-83.26432,Breathitt County,KY,21025,H1,0.823521116,0.524282173
41310,37.640938,-83.24466,Breathitt County,KY,21025,H1,0.823521116,0.524282173
41317,37.461944,-83.18256,Breathitt County,KY,21025,H1,0.823521116,0.524282173
41348,37.426337,-83.29911,Breathitt County,KY,21025,H1,0.823521116,0.524282173
41366,37.593059,-83.287774,Breathitt County,KY,21025,H1,0.823521116,0.524282173
41385,37.635723,-83.35077,Breathitt County,KY,21025,H1,0.823521116,0.524282173
41390,37.424083,-83.37595,Breathitt County,KY,21025,H1,0.823521116,0.524282173
78520,25.928274,-97.51618,Cameron County,TX,48061,H1,0.823675244,0.539844086
78521,25.918758,-97.42739,Cameron County,TX,48061,H1,0.823675244,0.539844086
78526,25.969007,-97.47211,Cameron County,TX,48061,H1,0.823675244,0.539844086
78535,26.245051,-97.74157,Cameron County,TX,48061,H1,0.823675244,0.539844086
78550,26.206602,-97.68776,Cameron County,TX,48061,H1,0.823675244,0.539844086
78552,26.195591,-97.75321,Cameron County,TX,48061,H1,0.823675244,0.539844086
78559,26.149453,-97.82923,Cameron County,TX,48061,H1,0.823675244,0.539844086
78566,26.099562,-97.43927,Cameron County,TX,48061,H1,0.823675244,0.539844086
78567,26.041669,-97.693736,Cameron County,TX,48061,H1,0.823675244,0.539844086
78568,26.190402,-97.542263,Cameron County,TX,48061,H1,0.823675244,0.539844086
78575,26.023905,-97.54457,Cameron County,TX,48061,H1,0.823675244,0.539844086
78578,26.080434,-97.25024,Cameron County,TX,48061,H1,0.823675244,0.539844086
78583,26.259032,-97.52948,Cameron County,TX,48061,H1,0.823675244,0.539844086
78586,26.111261,-97.63519,Cameron County,TX,48061,H1,0.823675244,0.539844086
78592,26.078355,-97.84169,Cameron County,TX,48061,H1,0.823675244,0.539844086
78593,26.27109,-97.82904,Cameron County,TX,48061,H1,0.823675244,0.539844086
78597,26.117636,-97.17019,Cameron County,TX,48061,H1,0.823675244,0.539844086
42603,36.7703,-85.01043,Wayne County,KY,21231,H1,0.824173891,0.515185919
42633,36.801922,-84.82841,Wayne County,KY,21231,H1,0.824173891,0.515185919
39116,31.881155,-89.55099,Smith County,MS,28129,H1,0.824291585,0.551059663
39153,32.035356,-89.49748,Smith County,MS,28129,H1,0.824291585,0.551059663
40313,38.156248,-83.41586,Rowan County,KY,21205,H1,0.825377933,0.520095146
40317,38.176471,-83.268234,Rowan County,KY,21205,H1,0.825377933,0.520095146
40319,38.140258,-83.533691,Rowan County,KY,21205,H1,0.825377933,0.520095146
25267,38.849663,-80.96569,Gilmer County,WV,54021,H1,0.827862154,0.50704065
26137,38.991483,-81.06772,Gilmer County,WV,54021,H1,0.827862154,0.50704065
26342,39.018602,-80.85231,Gilmer County,WV,54021,H1,0.827862154,0.50704065
26351,38.939952,-80.84886,Gilmer County,WV,54021,H1,0.827862154,0.50704065
26384,38.983677,-80.70654,Gilmer County,WV,54021,H1,0.827862154,0.50704065
26430,38.891042,-80.74656,Gilmer County,WV,54021,H1,0.827862154,0.50704065
26443,39.080329,-80.76956,Gilmer County,WV,54021,H1,0.827862154,0.50704065
26636,38.74076,-80.9435,Gilmer County,WV,54021,H1,0.827862154,0.50704065
26638,38.7357,-80.98431,Gilmer County,WV,54021,H1,0.827862154,0.50704065
75564,32.880182,-94.27725,Marion County,TX,48315,H1,0.828108199,0.542254475
39361,32.985613,-88.57464,Noxubee County,MS,28103,H1,0.828175154,0.524880087
39739,33.243098,-88.60228,Noxubee County,MS,28103,H1,0.828175154,0.524880087
72310,35.852046,-89.972762,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72313,35.712249,-90.028429,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72315,35.925991,-89.91767,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72321,35.818518,-89.93751,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72329,35.621318,-90.00576,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72330,35.601699,-90.20386,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72338,35.443275,-90.17801,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72350,35.512756,-90.14514,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72351,35.673312,-90.0974,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72358,35.777085,-89.89214,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72370,35.696385,-90.02631,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72391,35.694942,-89.966819,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72395,35.585875,-90.04742,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72426,35.855743,-90.04314,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72428,35.744651,-90.22249,Mississippi County,AR,5093,H1,0.828469528,0.533021371
72442,35.83821,-90.17029,Mississippi County,AR,5093,H1,0.828469528,0.533021371
32052,30.491893,-82.94876,Hamilton County,FL,12047,H1,0.828505571,0.498502252
32053,30.581517,-83.13841,Hamilton County,FL,12047,H1,0.828505571,0.498502252
81030,38.107901,-103.51113,Otero County,CO,8089,H1,0.829083501,0.506349558
81067,38.042083,-103.72231,Otero County,CO,8089,H1,0.829083501,0.506349558
81077,38.015189,-103.62827,Otero County,CO,8089,H1,0.829083501,0.506349558
31041,32.371371,-84.18258,Macon County,GA,13193,H1,0.829475843,0.552436266
31057,32.446656,-83.93413,Macon County,GA,13193,H1,0.829475843,0.552436266
31068,32.329164,-84.07988,Macon County,GA,13193,H1,0.829475843,0.552436266
83441,43.776095,-111.691047,Madison County,ID,16065,H1,0.830173019,0.527715171
83460,43.776095,-111.691047,Madison County,ID,16065,H1,0.830173019,0.527715171
38929,33.748508,-89.54482,Grenada County,MS,28043,H1,0.832181914,0.521010988
38960,33.787157,-89.821941,Grenada County,MS,28043,H1,0.832181914,0.521010988
39067,33.127907,-89.46704,Attala County,MS,28007,H1,0.833449901,0.52804279
39160,33.002813,-89.75296,Attala County,MS,28007,H1,0.833449901,0.52804279
